tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,month,dayofweek,weekofyear,temp_humidity,temp_range,heat_index,condition_severity
24.4,8.5,15.4,67.0,0.0,0,0.0,11.2,1017.3,12,4,52,1031.8,15.9,265.5421782,0
22.1,7.6,14.5,73.4,0.0,0,0.0,11.2,1017.4,12,5,52,1064.3,14.5,279.2067855,0
22.3,8.0,13.3,76.6,0.0,0,0.0,11.2,1016.0,12,6,52,1018.78,14.3,291.159721,0
20.0,6.0,12.5,82.5,0.0,0,0.0,9.4,1014.3,1,0,1,1031.25,14.0,300.3909641,0
17.4,8.0,11.8,85.5,0.0,0,0.0,9.4,1014.8,1,1,1,1008.9,9.4,306.7868117,0
17.2,8.0,11.1,86.6,0.0,0,0.0,11.2,1015.4,1,2,1,961.26,9.2,313.0469642,0
20.2,5.0,10.9,86.2,0.0,0,0.0,13.0,1015.5,1,3,1,939.58,15.2,314.9053134,1
19.0,7.4,11.7,81.0,0.0,0,0.0,11.2,1015.0,1,4,1,947.7,11.6,306.9148352,0
19.0,5.0,11.2,79.6,0.0,0,0.0,11.2,1014.1,1,5,1,891.52,14.0,310.6247944,0
20.1,6.0,12.1,73.2,0.0,0,0.0,20.5,1014.9,1,6,1,885.72,14.1,298.0107363,0
20.5,6.0,12.3,70.0,0.0,0,0.0,13.0,1016.8,1,0,2,861.0,14.5,292.6409978,0
21.2,6.1,12.6,72.2,0.0,0,0.0,16.6,1018.8,1,1,2,909.72,15.1,292.9361395,0
22.8,7.0,13.8,68.1,0.0,0,0.0,23.0,1018.4,1,2,2,939.78,15.8,278.6723647,0
22.3,7.0,13.8,66.7,0.0,0,0.0,22.2,1016.9,1,3,2,920.46,15.3,276.6819604,0
23.0,8.0,14.6,62.9,0.0,0,0.0,15.0,1015.8,1,4,2,918.34,15.0,264.8718587,1
23.0,7.4,14.3,65.6,0.0,0,0.0,17.3,1016.1,1,5,2,938.08,15.6,271.4022862,0
23.7,7.5,14.3,62.6,0.0,0,0.0,16.6,1016.0,1,6,2,895.18,16.2,266.4093728,0
22.9,7.0,13.9,70.1,0.0,0,0.0,22.4,1016.1,1,0,3,974.39,15.9,280.4615016,0
24.2,8.0,15.2,58.7,0.0,0,0.0,14.8,1013.6,1,1,3,892.24,16.2,252.9270415,0
22.1,7.6,14.4,70.8,0.0,0,0.0,14.8,1014.6,1,2,3,1019.52,14.5,277.4644653,0
26.6,9.0,16.7,73.2,0.0,0,0.0,13.0,1015.1,1,3,3,1222.44,17.6,262.3740442,0
23.8,6.0,15.1,80.0,0.0,0,0.0,16.6,1016.0,1,4,3,1208.0,17.8,278.0599047,0
22.3,8.0,13.9,73.2,0.0,0,0.0,20.5,1015.1,1,5,3,1017.48,14.3,283.7008308,0
24.6,5.0,14.3,64.6,0.0,0,0.0,13.0,1014.4,1,6,3,923.78,19.6,269.8240393,0
24.6,7.5,15.4,66.5,0.0,0,0.0,11.2,1013.0,1,0,4,1024.1,17.1,264.8693175,0
31.4,25.9,28.1,89.9,0.17,100,4.17,12.2,1000.4,8,6,33,2526.19,5.5,179.0798556,2
17.5,9.8,12.6,89.1,0.0,0,0.0,14.8,1013.5,1,2,4,1122.66,7.7,298.7965991,1
17.3,9.0,11.8,93.3,0.0,0,0.0,15.5,1013.1,1,3,4,1100.94,8.3,303.7507996,1
17.6,9.0,11.7,90.4,0.0,0,0.0,11.2,1013.7,1,4,4,1057.68,8.6,306.4426653,1
19.6,8.9,12.6,82.0,0.0,0,0.0,9.8,1013.9,1,5,4,1033.2,10.7,299.4229997,0
21.4,7.0,13.0,77.8,0.0,0,0.0,13.0,1014.6,1,6,4,1011.4,14.4,294.3624644,1
23.0,7.0,13.8,74.8,0.0,0,0.0,14.8,1016.1,1,0,5,1032.24,16.0,285.8410749,0
26.3,9.0,16.9,64.6,0.0,0,0.0,22.3,1015.5,1,1,5,1091.74,17.3,251.8655186,0
24.5,10.6,16.9,71.1,0.0,0,0.0,31.6,1014.4,1,2,5,1201.59,13.9,259.2487776,1
27.1,11.0,18.4,62.9,0.0,0,0.0,13.0,1014.4,2,3,5,1157.36,16.1,239.6057929,0
25.9,11.0,17.9,69.2,0.0,0,0.0,14.8,1012.7,2,4,5,1238.68,14.9,250.4179091,0
24.2,11.0,16.9,58.2,0.0,0,0.0,14.8,1015.2,2,5,5,983.58,13.2,241.2131275,0
23.4,8.0,15.1,60.0,0.0,0,0.0,18.4,1015.8,2,6,5,906.0,15.4,256.1674311,0
21.5,8.0,14.8,55.8,0.0,0,0.0,14.8,1017.9,2,0,6,825.84,13.5,249.1141409,1
22.1,11.0,16.1,54.7,0.0,0,0.0,18.4,1017.9,2,1,6,880.67,11.1,238.6859164,1
23.6,7.0,15.0,58.1,0.0,0,0.0,20.4,1014.8,2,2,6,871.5,16.6,252.9626265,0
23.0,6.7,14.7,60.5,0.0,0,0.0,13.0,1013.9,2,3,6,889.35,16.3,259.7811518,0
24.0,8.0,15.4,60.0,0.0,0,0.0,14.8,1013.9,2,4,6,924.0,16.0,254.2040454,0
25.0,8.0,16.3,54.9,0.0,0,0.0,13.0,1016.1,2,5,6,894.87,17.0,237.9526632,1
25.0,10.2,18.1,49.2,0.0,0,0.0,70.4,1015.5,2,6,6,890.52,14.8,214.2704273,1
21.0,13.8,16.5,71.6,0.0,0,0.0,18.4,1017.6,2,0,7,1181.4,7.2,262.5941583,1
23.1,10.7,16.6,75.9,0.0,0,0.0,16.6,1022.1,2,1,7,1259.94,12.4,264.7544144,0
22.6,8.0,15.8,65.8,0.0,0,0.0,23.2,1022.1,2,2,7,1039.64,14.6,261.089065,0
24.0,10.0,16.8,67.7,0.0,0,0.0,22.6,1019.8,2,3,7,1137.36,14.0,256.5178844,1
24.2,9.0,17.5,72.1,0.0,0,0.0,18.4,1018.2,2,4,7,1261.75,15.2,255.7177338,0
26.0,12.0,18.4,68.5,0.0,0,0.0,18.4,1013.2,2,5,7,1260.4,14.0,246.2935547,0
25.6,12.0,18.3,63.7,0.0,0,0.0,16.6,1012.3,2,6,7,1165.71,13.6,241.3622339,0
27.0,11.0,18.6,57.4,0.0,0,0.0,17.3,1013.8,2,0,8,1067.64,16.0,229.4221048,1
28.1,11.8,19.7,59.3,0.0,0,0.0,16.6,1013.3,2,1,8,1168.21,16.3,226.1480005,0
31.1,14.1,22.5,54.3,0.0,0,0.0,11.2,1011.0,2,2,8,1221.75,17.0,202.2061076,1
31.6,15.3,22.9,60.8,0.0,0,0.0,14.8,1010.2,2,3,8,1392.32,16.3,209.614766,0
31.0,16.8,23.9,58.2,0.0,0,0.0,11.2,1010.3,2,4,8,1390.98,14.2,200.7578383,1
31.2,18.2,24.7,57.3,0.0,0,0.0,14.8,1012.1,2,5,8,1415.31,13.0,195.3233007,1
28.1,18.5,23.1,60.3,0.0,0,0.0,18.4,1015.5,2,6,8,1392.93,9.6,207.8658374,1
27.6,14.0,20.8,65.6,0.0,0,0.0,23.5,1013.6,2,0,9,1364.48,13.6,227.6163762,0
30.0,15.0,22.5,63.9,0.0,0,0.0,22.4,1013.0,2,1,9,1437.75,15.0,215.434815,0
30.1,16.8,23.2,66.8,0.0,0,0.0,14.8,1013.1,2,2,9,1549.76,13.3,213.8144403,1
29.5,16.2,22.9,59.7,0.0,0,0.0,14.8,1011.5,3,3,9,1367.13,13.3,208.2255868,1
31.0,16.5,23.5,57.4,0.0,0,0.0,18.4,1009.9,3,4,9,1348.9,14.5,201.8022108,0
33.0,17.0,24.5,55.4,0.0,0,0.0,14.8,1007.7,3,5,9,1357.3,16.0,193.6763715,1
29.9,18.3,23.1,55.1,0.0,0,0.0,22.3,1009.2,3,6,9,1272.81,11.6,200.4189027,1
28.7,15.0,21.9,58.0,0.0,0,0.0,22.3,1013.0,3,0,10,1270.2,13.7,211.4371333,0
29.0,14.0,21.0,58.8,0.0,0,0.0,28.2,1013.9,3,1,10,1234.8,15.0,217.755709,0
29.5,14.0,21.6,56.1,0.0,0,0.0,22.3,1012.8,3,2,10,1211.76,15.5,210.0730919,0
32.0,15.0,23.5,52.6,0.0,0,0.0,13.7,1013.6,3,3,10,1236.1,17.0,194.1514223,0
32.0,16.1,24.3,52.9,0.0,0,0.0,16.6,1013.7,3,4,10,1285.47,15.9,190.7260052,0
32.0,15.0,24.1,52.0,0.0,0,0.0,21.4,1012.7,3,5,10,1253.2,17.0,190.1553523,0
32.0,16.0,23.9,55.6,0.0,0,0.0,16.6,1011.9,3,6,10,1328.84,16.0,197.0515094,0
34.2,17.0,25.0,51.2,0.0,0,0.0,20.5,1011.6,3,0,11,1280.0,17.2,184.4741266,0
36.1,16.0,26.5,45.8,0.0,0,0.0,18.4,1010.0,3,1,11,1213.7,20.1,167.904999,0
34.0,19.4,26.7,36.4,0.0,0,0.0,14.8,1008.1,3,2,11,971.88,14.6,145.7813867,0
32.0,19.0,25.6,44.5,0.0,0,0.0,25.0,1008.4,3,3,11,1139.2,13.0,168.8647334,1
31.1,18.0,24.6,50.6,0.0,0,0.0,18.4,1009.7,3,4,11,1244.76,13.1,185.2798719,1
31.0,16.0,23.6,45.3,0.0,0,0.0,24.1,1011.0,3,5,11,1069.08,15.0,178.9195135,0
32.0,15.5,24.3,42.3,0.0,0,0.0,20.5,1012.2,3,6,11,1027.89,16.5,168.9986401,0
34.3,16.8,25.7,41.9,0.0,0,0.0,16.6,1013.6,3,0,12,1076.83,17.5,162.684823,0
35.1,18.0,26.9,42.0,0.0,0,0.0,14.8,1010.6,3,1,12,1129.8,17.1,158.4562918,0
32.6,22.3,26.5,48.4,0.0,0,0.0,22.3,1008.3,3,2,12,1282.6,10.3,172.8025419,1
31.0,17.0,24.5,57.6,0.0,0,0.0,22.3,1009.3,3,3,12,1411.2,14.0,196.7697666,1
30.0,17.0,24.0,54.2,0.0,0,0.0,17.3,1010.6,3,4,12,1300.8,13.0,194.3520965,0
33.0,18.0,25.4,50.2,0.0,0,0.0,38.7,1013.0,3,5,12,1275.08,15.0,180.8751439,0
33.0,18.0,25.6,50.1,0.0,0,0.0,22.0,1014.2,3,6,12,1282.56,15.0,179.7909313,0
34.1,18.0,26.5,45.7,0.0,0,0.0,22.3,1012.6,3,0,13,1211.05,16.1,167.707556,0
38.0,18.5,28.1,37.0,0.0,0,0.0,16.9,1009.1,3,1,13,1039.7,19.5,142.9337049,0
39.0,18.9,29.3,34.7,0.0,0,0.0,22.3,1008.3,3,2,13,1016.71,20.1,133.8786194,0
37.0,19.0,28.6,38.6,0.0,0,0.0,24.1,1007.7,3,3,13,1103.96,18.0,145.0771285,0
37.0,22.1,28.8,37.1,0.0,0,0.0,22.7,1005.4,3,4,13,1068.48,14.9,141.0265809,0
33.1,21.0,26.8,46.2,0.0,0,0.0,18.4,1007.8,3,5,13,1238.16,12.1,167.4641928,0
35.0,22.6,28.4,44.8,0.0,0,0.0,14.8,1009.5,4,6,13,1272.32,12.4,158.5265277,0
37.0,22.6,29.3,44.3,0.0,0,0.0,16.6,1009.7,4,0,14,1297.99,14.4,154.2436905,0
40.0,22.7,31.2,41.8,0.0,0,0.0,18.4,1008.4,4,1,14,1304.16,17.3,143.0925881,1
40.0,24.0,32.0,40.3,0.0,0,0.0,16.6,1005.9,4,2,14,1289.6,16.0,137.8101648,0
39.0,24.6,31.7,40.3,0.0,0,0.0,16.6,1004.8,4,3,14,1277.51,14.4,138.7433763,0
31.1,25.0,28.8,76.1,1.701,100,4.17,14.8,1000.4,7,4,31,2191.68,6.1,183.057711,2
35.0,20.4,28.2,49.6,0.0,0,0.0,20.5,1008.9,4,5,14,1398.72,14.6,167.584557,1
36.0,23.7,29.5,48.0,0.0,0,0.0,203.8,1009.4,4,6,14,1416.0,12.3,159.745144,0
33.5,27.0,29.3,80.2,1.791,100,4.17,16.2,1000.4,8,6,34,2349.86,6.5,178.8849243,2
35.1,21.5,28.4,54.1,0.0,0,0.0,19.3,1008.8,4,1,15,1536.44,13.6,173.0953392,1
33.0,24.0,26.8,53.7,0.0,0,0.0,22.3,1008.5,4,2,15,1439.16,9.0,179.964191,1
35.7,28.0,31.3,73.7,5.104,100,4.17,18.4,1000.4,7,5,30,2306.81,7.7,169.5207534,2
37.0,19.7,28.9,32.8,0.0,0,0.0,16.6,1009.1,4,4,15,947.92,17.3,130.1918933,0
37.0,19.6,29.3,30.0,0.0,0,0.0,18.4,1008.0,4,5,15,879.0,17.4,121.7885552,0
39.0,21.6,31.3,32.9,0.0,0,0.0,13.0,1007.2,4,6,15,1029.77,17.4,124.3781032,1
39.5,23.7,32.1,34.3,0.0,0,0.0,17.8,1007.3,4,0,16,1101.03,15.8,125.5326333,1
41.0,24.7,32.6,29.8,0.0,0,0.0,22.3,1008.7,4,1,16,971.48,16.3,114.12359,1
39.0,24.0,32.3,27.1,0.0,0,0.0,29.5,1008.0,4,2,16,875.33,15.0,108.006938,0
41.0,24.1,32.8,27.2,0.0,0,0.0,20.6,1004.6,4,3,16,892.16,16.9,107.3648413,0
40.0,26.1,33.0,24.1,0.0,0,0.0,29.7,1003.5,4,4,16,795.3,13.9,98.99530119,1
34.1,24.0,29.6,29.5,0.0,0,0.0,20.5,1008.3,4,5,16,873.2,10.1,119.7577225,1
35.0,22.0,29.1,24.4,0.0,0,0.0,27.8,1009.3,4,6,16,710.04,13.0,105.8932431,0
38.0,21.0,30.0,21.3,0.0,0,0.0,18.4,1008.2,4,0,17,639.0,17.0,94.85152129,0
40.0,21.7,31.4,23.1,0.0,0,0.0,19.3,1006.9,4,1,17,725.34,18.3,98.4818346,0
42.0,22.2,33.2,21.5,0.0,0,0.0,18.4,1004.1,4,2,17,713.8,19.8,91.61627375,0
43.0,27.4,34.7,21.3,0.0,0,0.0,14.8,1002.4,4,3,17,739.11,15.6,89.40496499,0
39.0,28.0,33.2,39.3,0.0,0,0.0,20.5,1005.6,4,4,17,1304.76,11.0,132.3967896,0
40.0,28.2,33.7,41.3,0.0,0,0.0,24.3,1005.1,4,5,17,1391.81,11.8,134.3083207,1
34.0,26.0,29.2,81.0,30.61,100,12.5,18.4,1000.4,6,2,26,2365.2,8.0,179.0983035,2
40.0,25.4,32.1,48.1,0.0,0,0.0,22.3,1000.5,4,0,18,1544.01,14.6,149.8845864,1
36.7,27.0,31.6,50.6,0.0,0,0.0,24.1,1004.0,5,1,18,1598.96,9.7,155.0642223,1
33.6,27.7,29.7,84.2,17.312,100,4.17,19.5,1000.4,7,0,29,2500.74,5.9,174.2126523,2
35.0,25.0,29.4,48.9,0.0,0,0.0,22.3,1006.1,5,3,18,1437.66,10.0,161.536301,1
34.9,27.3,31.1,73.4,0.1,100,4.17,26.8,1000.4,8,1,35,2282.74,7.6,170.6184696,2
31.0,25.9,27.9,92.3,5.701,100,4.17,11.2,1000.5,7,5,30,2575.17,5.1,177.6987469,2
37.0,26.7,32.4,37.3,0.0,0,0.0,24.5,1006.2,5,6,18,1208.52,10.3,130.9386933,1
40.3,24.9,33.2,33.7,0.0,0,0.0,37.1,1004.5,5,0,19,1118.84,15.4,121.5275437,0
35.0,25.0,29.9,38.7,0.0,0,0.0,27.7,1005.2,5,1,19,1157.13,10.0,141.1877719,1
33.0,28.0,30.3,80.1,2.149,100,4.17,14.7,1000.5,7,1,28,2427.03,5.0,173.1444566,2
40.0,22.6,31.8,42.5,0.0,0,0.0,14.8,1007.6,5,3,19,1351.5,17.4,142.344621,0
43.0,25.3,34.6,33.7,0.0,0,0.0,18.4,1004.5,5,4,19,1166.02,17.7,118.2150898,0
32.4,25.6,28.3,85.6,12.909,100,8.33,17.7,1000.5,8,5,34,2422.48,6.8,181.6743167,2
33.8,23.0,29.0,65.9,7.552,100,8.33,34.8,1000.5,5,0,22,1911.1,10.8,180.3831828,2
36.0,23.0,29.9,48.5,0.0,0,0.0,16.6,1005.6,5,0,20,1450.15,13.0,158.9257513,1
37.1,26.8,32.1,49.3,0.0,0,0.0,18.4,1003.9,5,1,20,1582.53,10.3,151.4712886,1
36.0,26.0,30.2,80.4,9.597,100,8.33,9.4,1000.6,7,2,31,2428.08,10.0,173.5720241,2
42.0,27.8,35.5,27.0,0.0,0,0.0,27.7,1003.1,5,3,20,958.5,14.2,102.276159,1
40.0,27.9,34.6,31.1,0.0,0,0.0,16.6,1003.0,5,4,20,1076.06,12.1,112.9023685,1
42.0,27.7,34.4,35.8,0.0,0,0.0,18.4,1002.8,5,5,20,1231.52,14.3,122.7361702,1
42.0,28.7,34.8,26.4,0.0,0,0.0,16.6,1004.0,5,6,20,918.72,13.3,102.0265529,1
43.0,27.3,36.3,17.4,0.0,0,0.0,18.4,1004.2,5,0,21,631.62,15.7,77.67868454,0
45.0,27.7,37.2,19.0,0.0,0,0.0,18.4,1003.4,5,1,21,706.8,17.3,81.22484106,0
44.0,28.1,36.8,26.2,0.0,0,0.0,14.8,1002.0,5,2,21,964.16,15.9,98.48130086,1
44.0,28.3,36.4,23.0,0.0,0,0.0,14.8,1001.3,5,3,21,837.2,15.7,91.74989337,1
45.0,25.7,36.5,18.4,0.0,0,0.0,22.2,1001.7,5,4,21,671.6,19.3,80.19470226,0
46.0,26.1,37.0,18.8,0.0,0,0.0,16.9,1000.6,5,5,21,695.6,19.9,80.86777129,0
45.0,28.4,37.9,16.1,0.0,0,0.0,22.6,999.8,5,6,21,610.19,16.6,73.46502287,0
43.0,28.4,36.6,26.6,0.0,0,0.0,14.8,998.3,5,0,22,973.56,14.6,99.65045959,0
46.0,28.3,37.0,31.1,0.0,0,0.0,22.3,997.2,5,1,22,1150.7,17.7,108.0848161,0
42.0,30.0,34.9,42.6,0.0,0,0.0,20.8,999.1,5,2,22,1486.74,12.0,132.6468154,1
43.0,29.0,36.3,37.8,0.0,0,0.0,18.4,1001.0,5,3,22,1372.14,14.0,121.3755153,0
41.2,28.0,35.2,45.7,0.0,0,0.0,31.7,1002.0,6,4,22,1608.64,13.2,135.9102718,0
38.0,27.1,32.4,45.9,0.0,0,0.0,19.5,1002.8,6,5,22,1487.16,10.9,145.6917585,1
41.0,28.0,34.0,51.5,0.0,0,0.0,20.5,1000.5,6,6,22,1751.0,13.0,146.7837726,0
42.0,31.2,36.2,45.8,0.0,0,0.0,22.3,999.4,6,0,23,1657.96,10.8,132.8122375,0
41.0,31.9,36.5,45.9,0.0,0,0.0,22.3,1001.8,6,1,23,1675.35,9.1,131.9788199,0
37.0,29.0,33.6,57.4,0.0,0,0.0,22.3,1003.6,6,2,23,1928.64,8.0,153.5274028,1
42.0,29.9,36.1,51.2,0.0,0,0.0,14.8,999.3,6,3,23,1848.32,12.1,138.7922646,0
41.0,32.5,36.2,50.8,0.0,0,0.0,20.5,996.1,6,4,23,1838.96,8.5,138.0740827,1
35.2,25.0,29.5,77.3,1.299,100,4.17,11.2,1000.6,8,6,34,2280.35,10.2,178.763576,2
36.8,27.0,32.8,69.8,6.464,100,4.17,14.8,1000.6,6,4,25,2289.44,9.8,161.9643535,2
40.6,30.0,35.3,51.7,0.0,0,0.0,22.3,994.2,6,0,24,1825.01,10.6,142.1368363,0
41.1,30.8,36.7,45.9,0.0,0,0.0,25.2,991.7,6,1,24,1684.53,10.3,131.3489133,0
41.2,34.6,38.2,38.8,0.0,0,0.0,30.8,991.9,6,2,24,1482.16,6.6,118.0707718,0
42.0,34.0,37.6,35.2,0.0,0,0.0,24.2,994.0,6,3,24,1323.52,8.0,114.0458891,0
40.1,32.9,36.8,37.0,0.0,0,0.0,25.9,996.1,6,4,24,1361.6,7.2,118.8396301,0
39.5,33.0,35.8,44.4,0.0,0,0.0,28.4,998.4,6,5,24,1589.52,6.5,132.3392687,1
37.0,28.0,32.6,55.0,0.0,0,0.0,20.5,999.8,6,6,24,1793.0,9.0,155.7521143,1
37.0,28.7,32.6,51.5,0.0,0,0.0,24.1,999.8,6,0,25,1678.9,8.3,152.1828082,1
40.0,26.8,33.6,48.4,0.0,0,0.0,22.3,999.8,6,1,25,1626.24,13.2,144.7697685,0
42.0,30.4,36.1,42.2,0.0,0,0.0,18.4,1000.3,6,2,25,1523.42,11.6,128.4934888,1
42.0,32.1,36.5,42.3,0.0,0,0.0,18.4,1000.0,6,3,25,1543.95,9.9,127.4661377,1
45.0,30.8,37.7,37.7,0.0,0,0.0,22.3,998.9,6,4,25,1421.29,14.2,117.7157471,1
43.0,33.3,37.9,38.1,0.0,0,0.0,16.6,998.5,6,5,25,1443.99,9.7,117.8148783,1
42.0,32.7,37.5,35.8,0.0,0,0.0,16.6,997.8,6,6,25,1342.5,9.3,115.2452148,1
43.0,33.8,37.0,39.7,0.0,0,0.0,27.2,995.7,6,0,26,1468.9,9.2,122.4436913,1
34.0,31.2,32.9,52.1,0.0,0,0.0,16.6,996.4,6,1,26,1714.09,2.8,151.6590588,1
37.0,26.8,31.0,72.1,5.686,100,16.67,27.7,998.6,6,2,26,2235.1,10.2,171.2187817,3
34.0,27.0,29.9,83.4,0.51,100,4.17,14.8,1000.6,8,2,32,2493.66,7.0,173.5825312,2
35.0,29.0,31.0,76.2,4.253,100,4.17,16.6,1000.6,7,5,28,2362.2,6.0,170.6628559,2
34.0,27.0,30.6,77.4,0.0,0,0.0,27.7,1000.5,6,5,26,2368.44,7.0,172.5215517,1
35.0,24.2,30.2,57.6,3.403,100,4.17,18.4,1000.6,5,1,21,1739.52,10.8,168.6618921,2
35.0,27.3,30.2,83.9,0.4,100,12.5,20.5,1000.6,8,0,34,2533.78,7.7,171.4835477,2
35.6,25.1,31.2,71.2,0.0,0,0.0,16.6,996.7,7,1,27,2221.44,10.5,170.1562193,1
42.0,29.9,34.7,51.9,0.445,100,4.17,24.1,1000.6,6,2,24,1800.93,12.1,144.5466171,2
43.0,27.4,35.3,29.4,0.425,100,4.17,27.3,1000.6,5,4,21,1037.82,15.6,107.8999385,2
37.0,27.9,33.0,61.0,0.0,0,0.0,18.4,999.1,7,4,27,2013.0,9.1,158.4084627,1
38.0,29.1,34.1,56.5,0.0,0,0.0,16.6,998.4,7,5,27,1926.65,8.9,150.7986166,1
40.0,29.1,35.2,52.1,0.0,0,0.0,13.0,997.2,7,6,27,1833.92,10.9,142.8735946,1
40.0,31.0,34.7,61.3,0.0,0,0.0,22.3,997.0,7,0,28,2127.11,9.0,151.1002649,1
38.6,30.0,33.8,66.0,0.0,0,0.0,20.5,997.6,7,1,28,2230.8,8.6,156.6659847,1
37.0,30.0,32.4,70.5,0.0,0,0.0,18.4,997.3,7,2,28,2284.2,7.0,163.9830523,1
39.0,27.0,32.3,53.0,0.896,100,4.17,27.7,1000.6,6,4,25,1711.9,12.0,155.0141552,2
36.0,28.0,31.5,53.4,0.23,100,4.17,32.2,1000.6,6,6,24,1682.1,8.0,158.7379071,2
36.0,25.7,28.8,78.6,2.642,100,8.33,14.8,1000.7,7,1,29,2263.68,10.3,182.4417107,2
35.2,28.0,31.3,76.9,0.0,0,0.0,18.4,997.3,7,6,28,2406.97,7.2,168.8270064,1
32.8,27.7,29.8,79.6,3.0,100,4.17,18.8,1000.7,7,0,31,2372.08,5.1,176.237676,2
37.0,28.6,32.3,74.9,0.0,0,0.0,14.8,997.9,7,1,29,2419.27,8.4,164.0403021,1
35.8,27.2,30.7,82.0,3.403,100,4.17,19.1,1000.7,7,0,30,2517.4,8.6,169.8402595,2
33.0,25.9,30.0,69.3,2.552,100,4.17,20.5,1000.7,6,3,25,2079.0,7.1,176.2498986,2
32.1,26.9,29.9,83.6,23.968,100,12.5,13.0,997.9,7,4,29,2499.64,5.2,173.4482238,3
34.5,25.0,29.0,67.7,11.403,100,4.17,20.8,1000.7,5,2,22,1963.3,9.5,181.1316137,2
33.1,26.8,28.7,91.0,25.019,100,12.5,14.8,998.5,7,6,29,2611.7,6.3,174.1165843,3
32.5,27.0,29.0,82.1,0.085,100,4.17,16.6,1000.8,8,0,35,2380.9,5.5,179.7103268,2
31.5,27.0,29.2,86.0,4.701,100,4.17,16.6,1000.8,8,3,34,2511.2,4.5,175.8433654,2
31.9,28.0,29.5,86.3,0.91,100,4.17,18.4,998.6,7,2,30,2545.85,3.9,173.7850141,3
29.0,26.0,27.4,95.8,19.687,100,20.83,36.4,998.8,7,3,30,2624.92,3.0,176.4236574,3
28.0,25.7,27.0,97.3,31.656,100,16.67,14.8,997.9,7,4,30,2627.1,2.3,176.8982525,3
31.1,25.7,27.5,93.7,4.999,100,16.67,19.5,998.6,7,5,30,2576.75,5.4,178.5742062,3
35.0,25.9,29.9,81.9,0.0,0,0.0,18.4,999.2,7,6,30,2448.81,9.1,174.5105399,1
35.0,27.0,29.7,85.3,12.24,100,4.17,17.7,1000.8,8,1,33,2533.41,8.0,173.3944008,2
34.6,28.3,30.8,82.4,11.058,100,4.17,7.6,1000.9,8,6,34,2537.92,6.3,169.0239008,2
35.0,26.0,30.9,71.9,0.0,0,0.0,18.4,998.2,8,2,31,2221.71,9.0,171.7492056,1
35.2,28.0,31.4,68.1,0.0,0,0.0,21.0,999.7,8,3,31,2138.34,7.2,168.7465289,1
34.0,28.0,31.2,67.0,0.0,0,0.0,20.9,1000.2,8,4,31,2090.4,6.0,169.480674,1
35.1,28.0,31.8,62.3,0.0,0,0.0,18.4,999.6,8,5,31,1981.14,7.1,164.6209432,1
36.5,29.0,32.4,68.1,0.851,100,4.17,14.2,1000.9,6,3,25,2206.44,7.5,163.7582985,2
29.0,27.0,28.0,85.8,3.092,100,12.5,11.2,1000.3,8,0,32,2402.4,2.0,183.3905925,3
33.0,26.5,28.5,86.9,6.838,100,12.5,14.8,1000.3,8,1,32,2476.65,6.5,179.3894706,3
36.3,26.0,31.0,71.7,0.075,100,4.17,14.8,1000.9,6,2,25,2222.7,10.3,171.2184925,2
34.8,27.0,30.1,79.4,39.98,100,4.17,14.8,1000.9,9,5,36,2389.94,7.8,174.6003772,2
35.5,29.0,31.5,66.2,0.597,100,4.17,15.7,1000.9,6,6,24,2085.3,6.5,167.7410967,2
36.0,28.7,31.8,67.9,0.851,100,4.17,16.9,1000.9,7,0,28,2159.22,7.3,166.6953864,2
33.0,28.0,30.7,72.3,0.97,100,8.33,16.6,996.7,8,6,32,2219.61,5.0,172.8128756,3
30.8,27.0,28.8,81.3,0.5,100,8.33,18.5,1000.9,8,6,35,2341.44,3.8,181.3284626,2
36.0,27.0,31.9,64.4,0.1,100,4.17,21.3,1000.9,8,2,33,2054.36,9.0,165.1363321,2
35.0,29.0,31.2,74.3,0.0,0,0.0,18.4,1000.5,8,2,33,2318.16,6.0,169.9726246,1
35.4,25.8,29.4,80.4,18.058,100,8.33,22.3,1000.9,7,5,28,2363.76,9.6,178.2078955,2
36.0,28.4,31.7,77.0,0.0,0,0.0,16.6,999.9,8,4,33,2440.9,7.6,166.6296962,1
31.3,24.4,26.6,89.8,27.388,100,12.5,22.3,1000.9,7,1,30,2388.68,6.9,188.8922649,2
38.1,28.0,32.0,56.2,8.195,100,4.17,22.9,1000.9,6,4,24,1798.4,10.1,159.3768505,2
32.0,27.0,29.3,88.1,0.896,100,8.33,11.2,1001.0,7,2,28,2581.33,5.0,173.3946108,2
36.3,27.0,31.4,76.8,0.0,0,0.0,20.5,1000.6,8,1,34,2411.52,9.3,168.3150177,1
37.6,28.8,32.5,62.0,0.299,100,4.17,13.0,1001.0,6,5,24,2015.0,8.8,161.2087887,2
34.0,26.8,29.4,77.8,0.34,100,4.17,15.7,1001.0,6,6,24,2287.32,7.2,179.1960577,2
33.7,27.0,29.9,80.9,0.0,0,0.0,16.6,1000.2,8,4,34,2418.91,6.7,175.0514701,1
33.0,27.0,29.9,76.0,0.0,0,0.0,21.6,999.7,8,5,34,2272.4,6.0,176.8030156,1
36.0,27.0,30.8,73.1,0.0,0,0.0,21.5,999.3,8,6,34,2251.48,9.0,172.2475521,1
